ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
3069,PBZ-24-01172,5513.14,2024-02-28 00:00:00,CTTP000235,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 760.14, 'date_diff_days': 19780, 'composite_score': 0.234}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.586985
3070,PBZ-24-01181,34465.19,2024-02-28 00:00:00,CTTP000143,1190,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 6160.81, 'date_diff_days': 19780, 'composite_score': 0.232}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.608891
3071,PBZ-24-01183,10404.29,2024-02-28 00:00:00,CTTP000054,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 404.29, 'date_diff_days': 19780, 'composite_score': 0.2446}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.650226
3072,PBZ-24-01186,29370.65,2024-02-28 00:00:00,CTTP000031,1172,"{'name_sim': 0.0506, 'ref_sim': 0.3333, 'amt_diff': 4123.77, 'date_diff_days': 19780, 'composite_score': 0.2158}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.666967
3073,PBZ-24-01191,9165.59,2024-02-28 00:00:00,CTTP000341,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 834.41, 'date_diff_days': 19780, 'composite_score': 0.242}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.716750
3074,PBZ-24-01193,15215.98,2024-02-28 00:00:00,CTTP000007,284,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 4784.02, 'date_diff_days': 19780, 'composite_score': 0.2637}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:20:58.748750
3075,PBZ-24-01198,3166.68,2024-02-28 00:00:00,CTTP000310,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 653.68, 'date_diff_days': 19780, 'composite_score': 0.2306}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.809108
3076,PBZ-24-01199,25159.07,2024-02-28 00:00:00,CTTP000075,1194,"{'name_sim': 0.1176, 'ref_sim': 0.1667, 'amt_diff': 2499.07, 'date_diff_days': 19780, 'composite_score': 0.173}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.825156
3077,PBZ-24-01200,6668.97,2024-02-28 00:00:00,CTTP000008,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1278.03, 'date_diff_days': 19780, 'composite_score': 0.2313}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.883023
3078,PBZ-24-01202,6799.73,2024-02-28 00:00:00,CTTP000008,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1147.27, 'date_diff_days': 19780, 'composite_score': 0.2325}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.933308
3079,PBZ-24-01203,8769.41,2024-02-28 00:00:00,CTTP000225,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 822.41, 'date_diff_days': 19780, 'composite_score': 0.2362}",LOW_SCORE,AP_Team,2025-09-08T18:20:58.974977
3080,PBZ-24-01204,8923.26,2024-02-28 00:00:00,CTTP000304,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 976.26, 'date_diff_days': 19780, 'composite_score': 0.2354}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.032536
3081,PBZ-24-01223,13100.78,2024-02-28 00:00:00,CTTP000132,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 1899.22, 'date_diff_days': 19780, 'composite_score': 0.249}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.066617
3082,PBZ-24-01227,10851.84,2024-02-28 00:00:00,CTTP000270,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 4148.16, 'date_diff_days': 19780, 'composite_score': 0.2371}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.116313
3083,PBZ-24-01230,12670.0,2024-02-28 00:00:00,CTTP000252,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 2330.0, 'date_diff_days': 19780, 'composite_score': 0.2471}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.158442
3084,PBZ-24-01235,23297.22,2024-02-28 00:00:00,CTTP001375,284,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 3297.22, 'date_diff_days': 19780, 'composite_score': 0.2723}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:20:59.182628
3085,PBZ-24-01238,9068.4,2024-02-28 00:00:00,CTTP000246,796,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 864.6, 'date_diff_days': 19780, 'composite_score': 0.2361}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.232114
3086,PBZ-24-01240,1780.8,2024-02-28 00:00:00,CTTP001375,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 206.2, 'date_diff_days': 19780, 'composite_score': 0.2351}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.282671
3087,PBZ-24-01246,20488.5,2024-02-28 00:00:00,CTTP000087,1194,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 2171.5, 'date_diff_days': 19780, 'composite_score': 0.2476}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.306963
3088,PBZ-24-01249,56406.9,2024-02-28 00:00:00,CTTP000005,692,"{'name_sim': 0.0357, 'ref_sim': 0.4615, 'amt_diff': 2013.1, 'date_diff_days': 19780, 'composite_score': 0.272}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:59.324324
3089,PBZ-24-01250,5583.6,2024-02-28 00:00:00,CTTP000365,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 232.4, 'date_diff_days': 19780, 'composite_score': 0.247}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.374688
3090,PBZ-24-01251,19546.8,2024-02-28 00:00:00,CTTP000269,286,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 453.2, 'date_diff_days': 19780, 'composite_score': 0.2783}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:59.399093
3091,PBZ-24-01252,18293.8,2024-02-28 00:00:00,CTTP000052,286,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 1706.2, 'date_diff_days': 19780, 'composite_score': 0.2747}",DATE_MISMATCH,AP_Team,2025-09-08T18:20:59.431388
3092,PBZ-24-01197,1558.14,2024-02-28 00:00:00,CTTP000310,802,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 428.86, 'date_diff_days': 19780, 'composite_score': 0.2271}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.474830
3093,PBZ-24-01166,7695.91,2024-02-28 00:00:00,CTTP000034,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 251.09, 'date_diff_days': 19780, 'composite_score': 0.2393}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.531888
3095,SZPBZ24+00053,136264.9,2024-02-28 00:00:00,CTTP001375,990,"{'name_sim': 0.0741, 'ref_sim': 0.2857, 'amt_diff': 24821.9, 'date_diff_days': 19780, 'composite_score': 0.2028}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.565512
3096,SZPBZ24+00080,5583.6,2024-02-28 00:00:00,CTTP000365,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2363.4, 'date_diff_days': 19780, 'composite_score': 0.1983}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.624542
3098,SZPBZ24+00137,172139.44,2024-02-28 00:00:00,CTTP000050,967,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 1412.44, 'date_diff_days': 19780, 'composite_score': 0.2077}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.672179
3099,SZPBZ24+00161,2518.89,2024-02-28 00:00:00,CTTP000310,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 5.89, 'date_diff_days': 19780, 'composite_score': 0.2194}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.715359
3100,SZPBZ24+00188,19809.27,2024-02-28 00:00:00,CTTP000075,284,"{'name_sim': 0.1765, 'ref_sim': 0.1429, 'amt_diff': 190.73, 'date_diff_days': 19780, 'composite_score': 0.1932}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.748368
3101,SZPBZ24+00304,441479.89,2024-02-28 00:00:00,CTTP000012,687,"{'name_sim': 0.0606, 'ref_sim': 0.2667, 'amt_diff': 8131.89, 'date_diff_days': 19780, 'composite_score': 0.1964}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.764338
3102,SZPBZ24+00315,95056.23,2024-02-28 00:00:00,CTTP000008,990,"{'name_sim': 0.0741, 'ref_sim': 0.2857, 'amt_diff': 16386.77, 'date_diff_days': 19780, 'composite_score': 0.2033}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.782009
3103,SZPBZ24+00336,26341.2,2024-02-28 00:00:00,CTTP000246,10,"{'name_sim': 0.1034, 'ref_sim': 0.1538, 'amt_diff': 1500.08, 'date_diff_days': 19780, 'composite_score': 0.1629}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.807202
3104,SZPBZ24+00340,24678.72,2024-02-28 00:00:00,CTTP000091,284,"{'name_sim': 0.1765, 'ref_sim': 0.1429, 'amt_diff': 4678.72, 'date_diff_days': 19780, 'composite_score': 0.1842}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.824475
3105,SZPBZ24+00347,7022.24,2024-02-28 00:00:00,CTTP000304,806,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 924.76, 'date_diff_days': 19780, 'composite_score': 0.2129}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.880467
3106,SZPBZ24+00439,1225.8,2024-02-28 00:00:00,CTTP000310,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 761.2, 'date_diff_days': 19780, 'composite_score': 0.1884}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.924172
3107,SZPBZ24+00482,18594.52,2024-02-28 00:00:00,CTTP000058,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 4065.48, 'date_diff_days': 19780, 'composite_score': 0.2206}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.948914
3108,SZPBZ24+00485,73414.68,2024-02-28 00:00:00,CTTP000269,995,"{'name_sim': 0.026, 'ref_sim': 0.2857, 'amt_diff': 9135.32, 'date_diff_days': 19780, 'composite_score': 0.184}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.973296
3109,SZPBZ24+00486,36514.6,2024-02-28 00:00:00,CTTP000052,118,"{'name_sim': 0.1667, 'ref_sim': 0.1538, 'amt_diff': 1514.6, 'date_diff_days': 19780, 'composite_score': 0.1922}",LOW_SCORE,AP_Team,2025-09-08T18:20:59.997703
3110,SZPBZ24+00494,38060.05,2024-02-28 00:00:00,CTTP000143,118,"{'name_sim': 0.1667, 'ref_sim': 0.1538, 'amt_diff': 3060.05, 'date_diff_days': 19780, 'composite_score': 0.1902}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.021702
3111,SZPBZ24+00495,48729.6,2024-02-28 00:00:00,CTTP000270,668,"{'name_sim': 0.0345, 'ref_sim': 0.2667, 'amt_diff': 6730.6, 'date_diff_days': 19780, 'composite_score': 0.1786}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.053704
3112,MISC09-24-000034,22500.0,2024-02-28 00:00:00,CTTP000281,284,"{'name_sim': 0.1765, 'ref_sim': 0.125, 'amt_diff': 2500.0, 'date_diff_days': 19780, 'composite_score': 0.1801}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.085703
3113,SZPBZ24+00509,5401.2,2024-02-28 00:00:00,CTTP000341,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2545.8, 'date_diff_days': 19780, 'composite_score': 0.1959}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.148791
3114,SZPBZ24+00508,6298.0,2024-02-28 00:00:00,CTTP000252,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1649.0, 'date_diff_days': 19780, 'composite_score': 0.2064}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.205597
3115,SIPBZ24+01061,3.61,2024-02-28 00:00:00,CTTP000056,799,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1983.39, 'date_diff_days': 19780, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.245623
3116,PBZ-24-01157,4946.04,2024-02-29 00:00:00,CTTP000100,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 869.96, 'date_diff_days': 19781, 'composite_score': 0.2403}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.305593
3117,PBZ-24-01160,172145.21,2024-02-29 00:00:00,CTTP000050,679,"{'name_sim': 0.0323, 'ref_sim': 0.4615, 'amt_diff': 8641.79, 'date_diff_days': 19781, 'composite_score': 0.2697}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:00.331399
3118,PBZ-24-01167,95454.98,2024-02-29 00:00:00,CTTP000012,243,"{'name_sim': 0.1026, 'ref_sim': 0.3333, 'amt_diff': 10454.98, 'date_diff_days': 19781, 'composite_score': 0.2407}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.348182
3119,PBZ-24-01177,87465.71,2024-02-29 00:00:00,CTTP000097,243,"{'name_sim': 0.1026, 'ref_sim': 0.3333, 'amt_diff': 2465.71, 'date_diff_days': 19781, 'composite_score': 0.2447}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.365113
3120,PBZ-24-01178,31679.16,2024-02-29 00:00:00,CTTP000026,1172,"{'name_sim': 0.0506, 'ref_sim': 0.3333, 'amt_diff': 1815.26, 'date_diff_days': 19781, 'composite_score': 0.2199}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.381549
3121,PBZ-24-01180,13463.59,2024-02-29 00:00:00,CTTP000274,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 3463.59, 'date_diff_days': 19781, 'composite_score': 0.2337}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.413739
3122,PBZ-24-01182,5738.54,2024-02-29 00:00:00,CTTP000255,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 985.54, 'date_diff_days': 19781, 'composite_score': 0.2323}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.464629
3123,PBZ-24-01185,8146.2,2024-02-29 00:00:00,CTTP000212,801,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 199.2, 'date_diff_days': 19781, 'composite_score': 0.2397}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.514157
3124,PBZ-24-01187,15876.63,2024-02-29 00:00:00,CTTP000363,377,"{'name_sim': 0.0526, 'ref_sim': 0.3333, 'amt_diff': 1073.37, 'date_diff_days': 19781, 'composite_score': 0.2203}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.556368
3125,PBZ-24-01201,19196.48,2024-02-29 00:00:00,CTTP000212,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 4196.48, 'date_diff_days': 19781, 'composite_score': 0.2453}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.581257
3126,PBZ-24-01205,10913.4,2024-02-29 00:00:00,CTTP000143,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 4086.6, 'date_diff_days': 19781, 'composite_score': 0.2375}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.630688
3127,PBZ-24-01206,8422.51,2024-02-29 00:00:00,CTTP000306,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 475.51, 'date_diff_days': 19781, 'composite_score': 0.2381}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.673767
3128,PBZ-24-01207,6447.27,2024-02-29 00:00:00,CTTP000212,800,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1499.73, 'date_diff_days': 19781, 'composite_score': 0.2293}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.722784
3129,PBZ-24-01208,4122.43,2024-02-29 00:00:00,CTTP000212,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1609.43, 'date_diff_days': 19781, 'composite_score': 0.2214}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.773056
3130,PBZ-24-01210,7888.28,2024-02-29 00:00:00,CTTP000020,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 58.72, 'date_diff_days': 19781, 'composite_score': 0.2405}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.822528
3131,PBZ-24-01211,7022.84,2024-02-29 00:00:00,CTTP001444,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 924.16, 'date_diff_days': 19781, 'composite_score': 0.2343}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.873101
3132,PBZ-24-01212,8793.33,2024-02-29 00:00:00,CTTP000325,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 1206.67, 'date_diff_days': 19781, 'composite_score': 0.2397}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.923140
3133,PBZ-24-01213,6994.57,2024-02-29 00:00:00,CTTP000386,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 952.43, 'date_diff_days': 19781, 'composite_score': 0.2341}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.972127
3134,PBZ-24-01215,46526.58,2024-02-29 00:00:00,CTTP000005,961,"{'name_sim': 0.0364, 'ref_sim': 0.3333, 'amt_diff': 5731.42, 'date_diff_days': 19781, 'composite_score': 0.2102}",LOW_SCORE,AP_Team,2025-09-08T18:21:00.989225
3135,PBZ-24-01216,60492.9,2024-02-29 00:00:00,CTTP000006,382,"{'name_sim': 0.0506, 'ref_sim': 0.3333, 'amt_diff': 9122.67, 'date_diff_days': 19781, 'composite_score': 0.2152}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.013799
3136,PBZ-24-01217,63538.2,2024-02-29 00:00:00,CTTP000100,961,"{'name_sim': 0.0364, 'ref_sim': 0.3333, 'amt_diff': 11280.2, 'date_diff_days': 19781, 'composite_score': 0.2075}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.039215
3137,PBZ-24-01219,18622.5,2024-02-29 00:00:00,CTTP000087,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 3622.5, 'date_diff_days': 19781, 'composite_score': 0.2465}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.063247
3138,PBZ-24-01226,8014.08,2024-02-29 00:00:00,CTTP001375,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 67.08, 'date_diff_days': 19781, 'composite_score': 0.2405}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.114093
3139,PBZ-24-01228,11720.48,2024-02-29 00:00:00,CTTP000131,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 3279.52, 'date_diff_days': 19781, 'composite_score': 0.2423}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.147330
3140,PBZ-24-01236,14881.38,2024-02-29 00:00:00,CTTP000270,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 118.62, 'date_diff_days': 19781, 'composite_score': 0.2559}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:01.179959
3141,PBZ-24-01243,31369.8,2024-02-29 00:00:00,CTTP001375,1164,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 10.18, 'date_diff_days': 19781, 'composite_score': 0.2281}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.197446
3142,PBZ-24-01247,30627.3,2024-02-29 00:00:00,CTTP000005,1117,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 5604.7, 'date_diff_days': 19781, 'composite_score': 0.219}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.214387
3143,PBZ-24-01254,28470.44,2024-02-29 00:00:00,CTTP000223,608,"{'name_sim': 0.0678, 'ref_sim': 0.3333, 'amt_diff': 5347.44, 'date_diff_days': 19781, 'composite_score': 0.2211}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.230400
3144,PBZ-24-01256,4570.24,2024-02-29 00:00:00,CTTP000346,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 1245.76, 'date_diff_days': 19781, 'composite_score': 0.2355}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.278550
3145,PBZ-24-01257,18222.7,2024-02-29 00:00:00,CTTP000151,286,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 1777.3, 'date_diff_days': 19781, 'composite_score': 0.2745}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:01.305816
3146,PBZ-24-01258,5839.5,2024-02-29 00:00:00,CTTP001379,965,"{'name_sim': 0.1455, 'ref_sim': 0.3333, 'amt_diff': 23.5, 'date_diff_days': 19781, 'composite_score': 0.2653}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:01.347088
3147,PBZ-24-01259,1274.0,2024-02-29 00:00:00,CTTP000252,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 713.0, 'date_diff_days': 19781, 'composite_score': 0.2129}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.388241
3148,PBZ-24-01260,16321.5,2024-02-29 00:00:00,CTTP000151,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 1321.5, 'date_diff_days': 19781, 'composite_score': 0.2522}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:01.413691
3149,PBZ-24-01261,13784.32,2024-02-29 00:00:00,CTTP000144,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 1215.68, 'date_diff_days': 19781, 'composite_score': 0.2518}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:01.447056
3150,PBZ-24-01264,1700.62,2024-02-29 00:00:00,CTTP001375,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 286.38, 'date_diff_days': 19781, 'composite_score': 0.2325}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.488168
3151,PBZ-24-01265,133814.36,2024-02-29 00:00:00,CTTP000053,349,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 1097.64, 'date_diff_days': 19781, 'composite_score': 0.2525}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:01.513410
3152,PBZ-24-01209,2202.18,2024-02-29 00:00:00,CTTP000004,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 215.18, 'date_diff_days': 19781, 'composite_score': 0.236}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.555501
3153,PBZ-24-01214,2167.89,2024-02-29 00:00:00,CTTP000004,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 180.89, 'date_diff_days': 19781, 'composite_score': 0.2367}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.596617
3154,PBZ-24-01165,34205.21,2024-02-29 00:00:00,CTTP000138,1188,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 5237.79, 'date_diff_days': 19781, 'composite_score': 0.2333}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.613302
3155,PBZ-24-01271,11652.5,2024-02-29 00:00:00,CTTP000341,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 3347.5, 'date_diff_days': 19781, 'composite_score': 0.2419}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.646844
3156,PBZ-24-01305,6533.65,2024-02-29 00:00:00,CTTP000053,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 717.65, 'date_diff_days': 19781, 'composite_score': 0.2436}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.696653
3157,PBZ-24-01306,8331.93,2024-02-29 00:00:00,CTTP000050,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 384.93, 'date_diff_days': 19781, 'composite_score': 0.2386}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.746496
3158,PBZ-24-01279,-5.76,2024-02-29 00:00:00,CTTP000050,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1992.76, 'date_diff_days': 19781, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.780070
3159,PBZ-24-01312,10216.05,2024-02-29 00:00:00,CTTP000051,204,"{'name_sim': 0.1034, 'ref_sim': 0.3333, 'amt_diff': 216.05, 'date_diff_days': 19781, 'composite_score': 0.2455}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.821616
3160,SZPBZ24+00067,74296.8,2024-02-29 00:00:00,CTTP000005,996,"{'name_sim': 0.027, 'ref_sim': 0.2857, 'amt_diff': 224.8, 'date_diff_days': 19781, 'composite_score': 0.1906}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.838571
3161,SZPBZ24+00085,4570.24,2024-02-29 00:00:00,CTTP000346,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2057.24, 'date_diff_days': 19781, 'composite_score': 0.197}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.888524
3163,SZPBZ24+00136,133814.36,2024-02-29 00:00:00,CTTP000053,350,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 1097.64, 'date_diff_days': 19781, 'composite_score': 0.2311}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.923131
3164,SZPBZ24+00182,98361.0,2024-02-29 00:00:00,CTTP000151,990,"{'name_sim': 0.0741, 'ref_sim': 0.2857, 'amt_diff': 13082.0, 'date_diff_days': 19781, 'composite_score': 0.2053}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.938177
3165,SZPBZ24+00242,36462.08,2024-02-29 00:00:00,CTTP001375,118,"{'name_sim': 0.1667, 'ref_sim': 0.1538, 'amt_diff': 1462.08, 'date_diff_days': 19781, 'composite_score': 0.1922}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.955210
3166,SZPBZ24+00260,40275.2,2024-02-29 00:00:00,CTTP000131,199,"{'name_sim': 0.1538, 'ref_sim': 0.1538, 'amt_diff': 275.2, 'date_diff_days': 19781, 'composite_score': 0.1881}",LOW_SCORE,AP_Team,2025-09-08T18:21:01.979729
3167,SZPBZ24+00272,6549.9,2024-02-29 00:00:00,CTTP000306,805,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1397.1, 'date_diff_days': 19781, 'composite_score': 0.2088}",LOW_SCORE,AP_Team,2025-09-08T18:21:02.029964
3168,SZPBZ24+00287,63239.0,2024-02-29 00:00:00,CTTP000274,1070,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 4661.19, 'date_diff_days': 19781, 'composite_score': 0.1665}",LOW_SCORE,AP_Team,2025-09-08T18:21:02.053935
3169,SZPBZ24+00302,71233.01,2024-02-29 00:00:00,CTTP000212,438,"{'name_sim': 0.1176, 'ref_sim': 0.1538, 'amt_diff': 1757.99, 'date_diff_days': 19781, 'composite_score': 0.1709}",LOW_SCORE,AP_Team,2025-09-08T18:21:02.071349
3170,SZPBZ24+00328,13874.05,2024-02-29 00:00:00,CTTP000325,283,"{'name_sim': 0.125, 'ref_sim': 0.1429, 'amt_diff': 1125.95, 'date_diff_days': 19781, 'composite_score': 0.1665}",LOW_SCORE,AP_Team,2025-09-08T18:21:02.104898
